ID,genus_curated,qualifier_curated,qualifier_number,species_curated,binom_curated
c3fb9e7bd7d03e39b4f76a866c96d30810fb556d,Apioperdon,,,pyriforme,Apioperdon pyriforme
c3fb9e7bd7d03e39b4f76a866c96d30810fb556d,Apioperdon,,,pyriforme,Apioperdon pyriforme
c3fb9e7bd7d03e39b4f76a866c96d30810fb556d,Apioperdon,,,pyriforme,Apioperdon pyriforme
c3fb9e7bd7d03e39b4f76a866c96d30810fb556d,Apioperdon,,,pyriforme,Apioperdon pyriforme
c3fb9e7bd7d03e39b4f76a866c96d30810fb556d,Apioperdon,,,pyriforme,Apioperdon pyriforme
c42523a09debfd05ba6dfaf4ebd954a1c15e02be,Apioperdon,,,pyriforme,Apioperdon pyriforme
c42523a09debfd05ba6dfaf4ebd954a1c15e02be,Apioperdon,,,pyriforme,Apioperdon pyriforme
c42523a09debfd05ba6dfaf4ebd954a1c15e02be,Apioperdon,,,pyriforme,Apioperdon pyriforme
c42523a09debfd05ba6dfaf4ebd954a1c15e02be,Apioperdon,,,pyriforme,Apioperdon pyriforme
c42523a09debfd05ba6dfaf4ebd954a1c15e02be,Apioperdon,,,pyriforme,Apioperdon pyriforme
d40d63a393a0eb5fbcdda1bd05efb5a2ac0e5670,Apioperdon,,,pyriforme,Apioperdon pyriforme
dd4c92f95ff29108f58edc6b270bf181957a987e,Apioperdon,,,pyriforme,Apioperdon pyriforme
dd8487d0aec01b2d0453bd5f429fa3fb1389c6fb,Apioperdon,,,pyriforme,Apioperdon pyriforme
df6775cd250553ca38d2941f2c9315c227cc79af,Apioperdon,,,pyriforme,Apioperdon pyriforme
6192930e9602b11bd006ef91c41f86b75267c520,Arrhenia,sp,,,Arrhenia 
3e060c0d070fababbd7773e81d2e467c1c38f487,Arrhenia,sp,2,,Arrhenia 
1b19cc51e6745ee49437a3e66817af6c19e30073,Arrhenia,,,bigelowii,Arrhenia bigelowii
1b19cc51e6745ee49437a3e66817af6c19e30073,Arrhenia,,,bigelowii,Arrhenia bigelowii
1b19cc51e6745ee49437a3e66817af6c19e30073,Arrhenia,,,bigelowii,Arrhenia bigelowii
1b19cc51e6745ee49437a3e66817af6c19e30073,Arrhenia,,,bigelowii,Arrhenia bigelowii
1b19cc51e6745ee49437a3e66817af6c19e30073,Arrhenia,,,bigelowii,Arrhenia bigelowii
1b19cc51e6745ee49437a3e66817af6c19e30073,Arrhenia,,,bigelowii,Arrhenia bigelowii
1b19cc51e6745ee49437a3e66817af6c19e30073,Arrhenia,,,bigelowii,Arrhenia bigelowii
2cd536563188164f538326f516f0b47040ff772c,Arrhenia,,,bigelowii,Arrhenia bigelowii
363b0e58e89bf8023b094b60bca75d2c4bcd562c,Arrhenia,,,bigelowii,Arrhenia bigelowii
6f29f912fbaae0afd915d8e4a5f23ce4dc684ec4,Arrhenia,,,bigelowii,Arrhenia bigelowii
035e2dd2de232487a75885736b32ff9dde45d239,Arrhenia,,,fusconigra,Arrhenia fusconigra
2153e810caab0c3c6b4726338b01a03e99e018c5,Arrhenia,,,fusconigra,Arrhenia fusconigra
5e9e4a8300495107b9008d3a4cf4c9f2c0406095,Arrhenia,,,fusconigra,Arrhenia fusconigra
0c0df13799895e7f38b8eb632da6ee2db463e9db,Arrhenia,,,gerardiana,Arrhenia gerardiana
1a2779755ff8a2e2a6f081b535c025ae79b8cfce,Arrhenia,,,gerardiana,Arrhenia gerardiana
392f70298c2c9cb83f4ba8584210211ea16a9676,Arrhenia,,,gerardiana,Arrhenia gerardiana
3d7ad25813a9b6172a9546ccb7825bcec06628ac,Arrhenia,,,gerardiana,Arrhenia gerardiana
53ed284c769fae5fa95421cd2b03954577d577e7,Arrhenia,,,gerardiana,Arrhenia gerardiana
7899aac163404c70f187f684bcbbfe90572a523f,Arrhenia,,,gerardiana,Arrhenia gerardiana
b606f64aeb260e731c6acd6646c748ce7b7c8aeb,Arrhenia,,,gerardiana,Arrhenia gerardiana
eb59074d8c7323dffa0246507936e0f192d55d48,Arrhenia,,,gerardiana,Arrhenia gerardiana
eb59074d8c7323dffa0246507936e0f192d55d48,Arrhenia,,,gerardiana,Arrhenia gerardiana
eb59074d8c7323dffa0246507936e0f192d55d48,Arrhenia,,,gerardiana,Arrhenia gerardiana
eb59074d8c7323dffa0246507936e0f192d55d48,Arrhenia,,,gerardiana,Arrhenia gerardiana
eb59074d8c7323dffa0246507936e0f192d55d48,Arrhenia,,,gerardiana,Arrhenia gerardiana
eb59074d8c7323dffa0246507936e0f192d55d48,Arrhenia,,,gerardiana,Arrhenia gerardiana
5f8e26e0fb5ac68de4824a148933e85a87643e54,Ascocoryne,sp,2,,Ascocoryne 
479d29b02d595cf145687b7c6357ea39aa74752a,Ascomycetes,sp,,,Ascomycetes 
8be772eea8a603dea94406fd044cc177beaf1448,Ascomycetes,sp,,,Ascomycetes 
ff628a3994e1096e655cefa381fd0ee46c9108a5,Ascomycetes,sp,,,Ascomycetes 
01484ae9deef474dfff4088c36b37ea33235f225,Ascomycota,sp,2,,Ascomycota 
1174fc28339358741d93ead11e38db2cc55ed80f,Ascomycota,sp,1,,Ascomycota 
1191cd7fbc5c8f9ef2a97c326bc338e1847dbdde,Ascomycota,sp,1,,Ascomycota 
b5ec8d1fe0ccc08b0a5408f7fc33bbbf7c43eff9,Ascomycota,sp,1,,Ascomycota 
954de3832f3d7f132f016f66cbc86a87ba4512ac,Asterochloris,sp,,,Asterochloris 
c435f530932d7a78a1cd4167f323ddfa27620d7b,Asterophora,,,lycoperdoides,Asterophora lycoperdoides
ee09ef88e0a98db0fa92b8558f739cc6ebe9e900,Asterophora,,,lycoperdoides,Asterophora lycoperdoides
0402a23fe17d818b59fccf908cc9fecd616fa6b7,Athelia,sp,,,Athelia 
1f7e71167bf45990087f8102637c1f79e9bb247b,Athelia,sp,,,Athelia 
2cec4541ba677147de9e05eccbbab87ef95d8b60,Athelia,sp,,,Athelia 
42982e4240f7b30a16d44672d7153290170c52d5,Athelia,sp,,,Athelia 
6a291a0c0c3f34d0bb8c9f16166712431cf9cc72,Athelia,sp,,,Athelia 
71b7efad6d6c240dc3947f4b7cc711e4c19c1cd4,Athelia,sp,,,Athelia 
360a3b45af96d6631daa1741854bf1d1ead10126,Athelia,sp,3,,Athelia 
87424b639a58947895ac8b4bb319af1af6399eda,Athelia,sp,3,,Athelia 
6ded1cbd607d0146b72972931726c6bcd5cf5521,Atheniella,aff,,adonis,Atheniella adonis
074325886d1424ab7a627c8ff2da40d09d9c0e09,Atheniella,,,delectabilis,Atheniella delectabilis
090253d28dfdf1d1a557dc2d8f488a055efc4f2f,Atheniella,,,delectabilis,Atheniella delectabilis
0aa775ad615108a7be66eff94568d4bfb731c8ce,Atheniella,,,delectabilis,Atheniella delectabilis
11a24d9910a2e9bbe10e4542515305225f21a8b0,Atheniella,,,delectabilis,Atheniella delectabilis
1736683372138c930a622b022da61ded7db208c0,Atheniella,,,delectabilis,Atheniella delectabilis
1cee951621fbb5dc21d1996f56c6d3d3e9505e8b,Atheniella,,,delectabilis,Atheniella delectabilis
1de6a111cac6b5ba34ef4e881aa9ffd92cad730c,Atheniella,,,delectabilis,Atheniella delectabilis
2081a37f6e381d2074e9a272436341107fafd069,Atheniella,,,delectabilis,Atheniella delectabilis
2254cfd07c18f4b018117eba556bf45d48b51e09,Atheniella,,,delectabilis,Atheniella delectabilis
23a78ff104e4c2e76df85418baf3178cd4981660,Atheniella,,,delectabilis,Atheniella delectabilis
2ccbe72794bfc051626c0891ecd1463a6ca106d3,Atheniella,,,delectabilis,Atheniella delectabilis
2e09c39093f9ce7431c7acc2ca9be0dd8422974c,Atheniella,,,delectabilis,Atheniella delectabilis
2e6d63c75c6aee35396ffc107e5a81b762c33864,Atheniella,,,delectabilis,Atheniella delectabilis
2f77578f7f03323cdbe3cd24ae261c6a8a2d5f2a,Atheniella,,,delectabilis,Atheniella delectabilis
2f77578f7f03323cdbe3cd24ae261c6a8a2d5f2a,Atheniella,,,delectabilis,Atheniella delectabilis
2f77578f7f03323cdbe3cd24ae261c6a8a2d5f2a,Atheniella,,,delectabilis,Atheniella delectabilis
3805dcdca9a30feefcb9f7f032e8a4644804c8db,Atheniella,,,delectabilis,Atheniella delectabilis
38281b96abcc02648f8921634728c63772448c07,Atheniella,,,delectabilis,Atheniella delectabilis
41e3d1cf63f32cf870d6bda0f0eb4ea7b046e727,Atheniella,,,delectabilis,Atheniella delectabilis
4af0236bca545fc5db35b979f41209cb71a346f6,Atheniella,,,delectabilis,Atheniella delectabilis
5932aeba13853a55c6f58329a4490350a5e5538a,Atheniella,,,delectabilis,Atheniella delectabilis
5dafe6fb5cbed345891443022020f8bfa59069d7,Atheniella,,,delectabilis,Atheniella delectabilis
634d3aafd3652e7461ad6508f4426342ed7c081a,Atheniella,,,delectabilis,Atheniella delectabilis
67c2a4cdb0d81244f74b3abcee22627234f68885,Atheniella,,,delectabilis,Atheniella delectabilis
78dfea3ee3b1d43b76189cf493f6a13f47699317,Atheniella,,,delectabilis,Atheniella delectabilis
7a7fa20aaa6eac82c856e92552ea5975008d1eb7,Atheniella,,,delectabilis,Atheniella delectabilis
7a7fa20aaa6eac82c856e92552ea5975008d1eb7,Atheniella,,,delectabilis,Atheniella delectabilis
7a7fa20aaa6eac82c856e92552ea5975008d1eb7,Atheniella,,,delectabilis,Atheniella delectabilis
7a7fa20aaa6eac82c856e92552ea5975008d1eb7,Atheniella,,,delectabilis,Atheniella delectabilis
7a7fa20aaa6eac82c856e92552ea5975008d1eb7,Atheniella,,,delectabilis,Atheniella delectabilis
7a7fa20aaa6eac82c856e92552ea5975008d1eb7,Atheniella,,,delectabilis,Atheniella delectabilis
7a7fa20aaa6eac82c856e92552ea5975008d1eb7,Atheniella,,,delectabilis,Atheniella delectabilis
7a7fa20aaa6eac82c856e92552ea5975008d1eb7,Atheniella,,,delectabilis,Atheniella delectabilis
7a7fa20aaa6eac82c856e92552ea5975008d1eb7,Atheniella,,,delectabilis,Atheniella delectabilis
7a7fa20aaa6eac82c856e92552ea5975008d1eb7,Atheniella,,,delectabilis,Atheniella delectabilis
7a7fa20aaa6eac82c856e92552ea5975008d1eb7,Atheniella,,,delectabilis,Atheniella delectabilis
7a7fa20aaa6eac82c856e92552ea5975008d1eb7,Atheniella,,,delectabilis,Atheniella delectabilis
7a7fa20aaa6eac82c856e92552ea5975008d1eb7,Atheniella,,,delectabilis,Atheniella delectabilis
7a7fa20aaa6eac82c856e92552ea5975008d1eb7,Atheniella,,,delectabilis,Atheniella delectabilis
7a7fa20aaa6eac82c856e92552ea5975008d1eb7,Atheniella,,,delectabilis,Atheniella delectabilis
7a7fa20aaa6eac82c856e92552ea5975008d1eb7,Atheniella,,,delectabilis,Atheniella delectabilis
7ef684e37422c6c07807bba8ceb474716e080eb8,Atheniella,,,delectabilis,Atheniella delectabilis
8bd08a007482aec3988d37facded095aab249c80,Atheniella,,,delectabilis,Atheniella delectabilis
adb4e2f7ec9cbc552e55a2fd46c4d65f2566a126,Atheniella,,,delectabilis,Atheniella delectabilis
b95ac4a454dd2fa9f6ce725b994cb2d2369fe5cd,Atheniella,,,delectabilis,Atheniella delectabilis
ccf0a53c92aea01d30bb44119260aa2f74d370b3,Atheniella,,,delectabilis,Atheniella delectabilis
df1a47367a7709dc45382a6316fd120ace2c51d0,Atheniella,,,delectabilis,Atheniella delectabilis
df1a47367a7709dc45382a6316fd120ace2c51d0,Atheniella,,,delectabilis,Atheniella delectabilis
df1a47367a7709dc45382a6316fd120ace2c51d0,Atheniella,,,delectabilis,Atheniella delectabilis
df1a47367a7709dc45382a6316fd120ace2c51d0,Atheniella,,,delectabilis,Atheniella delectabilis
df1a47367a7709dc45382a6316fd120ace2c51d0,Atheniella,,,delectabilis,Atheniella delectabilis
df1a47367a7709dc45382a6316fd120ace2c51d0,Atheniella,,,delectabilis,Atheniella delectabilis
df1a47367a7709dc45382a6316fd120ace2c51d0,Atheniella,,,delectabilis,Atheniella delectabilis
df1a47367a7709dc45382a6316fd120ace2c51d0,Atheniella,,,delectabilis,Atheniella delectabilis
df1a47367a7709dc45382a6316fd120ace2c51d0,Atheniella,,,delectabilis,Atheniella delectabilis
f6c9335940158a737b45d15d21605dd87fff3ec0,Atheniella,,,delectabilis,Atheniella delectabilis
fb34b00312e9db8621d8ce4f98126819f6a087f6,Atheniella,,,delectabilis,Atheniella delectabilis
00088071b372a6052ec74808c416d8648216ea13,Auriculariales,sp,1,,Auriculariales 
5a309ca1c6c779b6f52499ca77c71f621c9ec80f,Basidiomycetes,sp,,,Basidiomycetes 
6fe14cc9a723f6c240cad2cd92745e6889f96770,Basidiomycota,sp,,,Basidiomycota 
1ee35afbba1f0de3af7dac82a190cb6690500747,Basidiomycota,sp,2,,Basidiomycota 
5fc75ce55978c60236112a8c3384a0fe7333681c,Basidiomycota,sp,2,,Basidiomycota 
bc446aca7fe38f6f5bc8ace13e4bae15ccf1cc29,Basidiomycota,sp,2,,Basidiomycota 
bc446aca7fe38f6f5bc8ace13e4bae15ccf1cc29,Basidiomycota,sp,2,,Basidiomycota 
15bec67e46717bbca6eae178feb82d5a1d170191,Basidiomycota,sp,3,,Basidiomycota 
d2ff99dded001f1a39bb15fb723c38274fe34d7a,Basidiomycota,sp,3,,Basidiomycota 
1a6cfc258497000cbaac88c231e7932b6fd6e81b,Basidiomycota,sp,4,,Basidiomycota 
21b08bc1429ffe4c40888e833377bb308e453351,Basidiomycota,sp,4,,Basidiomycota 
3f70c80d02fd7f2808bade681ada3ee98d039173,Basidiomycota,sp,4,,Basidiomycota 
454070d095076e5206c57272127b82e1047b1b54,Basidiomycota,sp,4,,Basidiomycota 
5f7d1609307f79001a807c192b176bd34ea2a7d9,Basidiomycota,sp,4,,Basidiomycota 
7833f28e41e68e7c504a9cedf4f6e46da6c4e1fc,Basidiomycota,sp,4,,Basidiomycota 
7ad0a8c1ab178c5d4f1733155594cc640eb2c0c1,Basidiomycota,sp,4,,Basidiomycota 
89036c897e0402ef5ccdc8d2db2d1b2b5147c413,Basidiomycota,sp,4,,Basidiomycota 
b67a5a564f3ffa0a04ebe64c94ff189ce409e692,Basidiomycota,sp,4,,Basidiomycota 
d81f5f2f1f1c959268c4048293ac6db0e9c77cbb,Basidiomycota,sp,4,,Basidiomycota 
e1a20cf41d23aa8ceda037ab0a4e2870a3f2e7c9,Basidiomycota,sp,4,,Basidiomycota 
b75e2ea477f06c6ccc71ffb231fb828c86c9f32a,Bolbitius,cf,,titubans,Bolbitius titubans
06989bb7ddb1a05a2092d168c1ff676ca0a04a18,Boletus,,,pinophilus,Boletus pinophilus
0af4fab96c87feb3209dc55aa32de43d555714dd,Boletus,,,pinophilus,Boletus pinophilus
95142648d7283f04af106e09dadd026cfd4a8d17,Boletus,,,pinophilus,Boletus pinophilus
a20620793ab428d99d9b91236c07f136f1cdd2a9,Boletus,,,pinophilus,Boletus pinophilus
a111016ddc7e27585720d20c347d33e4b2c7956f,Bourdotigloea,sp,,,Bourdotigloea 
97a90ca816edfcd4886f8853db48db1800fc0933,Bovista,sp,1,,Bovista 
01c174152d77933a39304581558db30c491d5e99,Bovista,cf,,aestivalis,Bovista aestivalis
4cdc84a24cd1a99a7486597257d58d7e5871ef36,Bovista,cf,,aestivalis,Bovista aestivalis
6abf10b8a8412b78d6485a363b9417921556b23d,Bovista,cf,,aestivalis,Bovista aestivalis
684fb2d801524916bb6f3c38141b9c883df8d5f7,Calocybe,cf,,gambosa,Calocybe gambosa
684fb2d801524916bb6f3c38141b9c883df8d5f7,Calocybe,cf,,gambosa,Calocybe gambosa
684fb2d801524916bb6f3c38141b9c883df8d5f7,Calocybe,cf,,gambosa,Calocybe gambosa
684fb2d801524916bb6f3c38141b9c883df8d5f7,Calocybe,cf,,gambosa,Calocybe gambosa
716be2f2d9264000cc9539c92d8dbaca18bbbfb4,Calocybe,cf,,gambosa,Calocybe gambosa
716be2f2d9264000cc9539c92d8dbaca18bbbfb4,Calocybe,cf,,gambosa,Calocybe gambosa
a2b9b5cd354dfe7741be1797e4275f2240ec994f,Calocybe,aff,,naucoria,Calocybe naucoria
97acd75b9d206f7748850c7d113118513d7d09e1,Calvatia,,,turneri,Calvatia turneri
301ccc3ec75894d0380cfe68c4bc296f7f40329e,Cantarellales,sp,,,Cantarellales 
87f960654ba0d666f4f69d17b4cd5ed79037d674,Cantarellales,sp,,,Cantarellales 
a26c305417f727b44cbbfc6366808369d4ab78b9,Cantarellales,sp,,,Cantarellales 
b37e5343e3a284dba5de66ea4ed287149c9ff359,Cantarellales,sp,,,Cantarellales 
bc9718fcd13f739444d5aaef9a47d9ac283a8bf5,Cantarellales,sp,,,Cantarellales 
53ac05df89e25616f467ca38aaf93d9d66540cda,Cantarellales,sp,2,,Cantarellales 
53ac05df89e25616f467ca38aaf93d9d66540cda,Cantarellales,sp,2,,Cantarellales 
5670ad9c3b39d325068ecadef11c1be40ddc5bb8,Cantarellales,sp,2,,Cantarellales 
5b0ff65ff146fd9e2c743c62ac0396c32c628b84,Cantarellales,sp,2,,Cantarellales 
7aec4f6ea79cd9670e7ee25f393608e12409db51,Cantarellales,sp,2,,Cantarellales 
9af6481940993058917fc0b7fab8acbe8dde8bba,Cantarellales,sp,2,,Cantarellales 
a9c159c8644f59d6832f961a0e3290adfb4575c8,Cantarellales,sp,2,,Cantarellales 
ca24797b58b5808cabd430b6cea53c02825015b6,Cantarellales,sp,2,,Cantarellales 
01c73a8ebefd93917b5b07ceb5ffa1df0cef2788,Cantharellus,sp,,,Cantharellus 
02ee98a64d386ec15c271bfc98c9f69279a300b0,Cantharellus,sp,,,Cantharellus 
0e3a1ccd4ef9c63c48509971948562879c784dd4,Cantharellus,sp,,,Cantharellus 
175ad97656fb24c55246e50b7fb295f2be9d84fe,Cantharellus,sp,,,Cantharellus 
251eb88196724684b0586fefa0194b161054a8c0,Cantharellus,sp,,,Cantharellus 
3a2d9416072b53de4add07bba0ef3cc3a59af087,Cantharellus,sp,,,Cantharellus 
91a1ab754ce246d65a83b7c928c82946f2467af7,Cantharellus,sp,,,Cantharellus 
fe5b2a0e05e68b4356cdba4a0ae92d992be8f946,Cantharellus,sp,,,Cantharellus 
0c4f8629d391e1b59f665e4eb1b2c41fbf64d882,Chroogomphus,sp,,,Chroogomphus 
f920c690601936744c7681e5fb561cdf100abdc1,Chroogomphus,sp,,,Chroogomphus 
56afa6631aef45dd254b421f286a90bb105ee316,Chroogomphus,sp,3,,Chroogomphus 
8fe276d04e2ed521e46064fb3d318e234dc351df,Chroogomphus,aff,,pakistanicus,Chroogomphus pakistanicus
d986e53943610c77664866de9cc33ba3487c193e,Chroogomphus,aff,,pakistanicus,Chroogomphus pakistanicus
f910def4bfb9b44b0901259da87720b654aea376,Chroogomphus,aff,,pakistanicus,Chroogomphus pakistanicus
1e5753a6756f42683350d545a3594c4dd52b3932,Chroogomphus,,,rutilus,Chroogomphus rutilus
1e5753a6756f42683350d545a3594c4dd52b3932,Chroogomphus,,,rutilus,Chroogomphus rutilus
e66ad0ddcb8dd2a4f0c37f32d9ae4a583a25d1d9,Chroogomphus,,,rutilus,Chroogomphus rutilus
905c38b363ef32c1f8c11d249497afb87faee0cb,Chytridiomycota,sp,,,Chytridiomycota 
3517588948f5288ce26f6a897860e98745463086,Clavaria,sp,,,Clavaria 
3e088ba9d3b323d8ba173ded3db58a5ce5c10724,Clavaria,sp,,,Clavaria 
3eb8288499caacbadfb9f0736c9775cd617bed30,Clavaria,sp,,,Clavaria 
3eb8288499caacbadfb9f0736c9775cd617bed30,Clavaria,sp,,,Clavaria 
6340e16c7c0d03d63c1fb1e7c1d1d3dc9c7c88a9,Clavaria,sp,,,Clavaria 
8e9c4064a87a5819e7d819c041805071f4f75190,Clavaria,sp,,,Clavaria 
ebebdcfd2189aedbc1290499e08ec5e46b1292fe,Clavaria,sp,,,Clavaria 
001d488d635b97c1aabb2a3329fbe2ed525378ff,Clavaria,sp,2,,Clavaria 
4a35fb6f8af368be1b0bc76dda23165a31a4e4f0,Clavaria,sp,2,,Clavaria 
5e7da1b23812a483c8d3abe11990994b6153e803,Clavaria,sp,2,,Clavaria 
bdd0f26ad522c78a501b4f88dde251f80f096de0,Clavaria,sp,3,,Clavaria 
1136035d05267aa216515c748db6f545e1c7c4fc,Clavaria,sp,4,,Clavaria 
25554cff643ab00db04242912685ed14c591e45b,Clavaria,sp,4,,Clavaria 
3e7824d0d2013eff48e93687563281ce210691b2,Clavaria,sp,4,,Clavaria 
abca00addd8d4e45642a3b8f5ba618573b8e7772,Clavaria,sp,4,,Clavaria 
b6d6dc81a4597c14bb280682190774045d8d39cc,Clavaria,sp,4,,Clavaria 
775d648ff3c0755c5abb670ceadb35d41f007aa4,Clavaria,sp,5,,Clavaria 
2fd95f061d35e96744c34425734120b26c322169,Clavaria,sp,6,,Clavaria 
86d93b95aa5a3b617b69fb1f398c1a688725332c,Clavaria,sp,6,,Clavaria 
8e1bf4ddabf4957b447d04495850095d88812da3,Clavaria,sp,6,,Clavaria 
388b0de551bc3d1001ed246d2df6ff403a8d4e63,Clavaria,sp,7,,Clavaria 
6ecce291303717683b65b2454457a9fbc7051809,Clavaria,sp,7,,Clavaria 
0535e3ff54dbfab1ef62621dea2f0a87a9e9dd41,Clavaria,aff,,acuta,Clavaria acuta
102a8a958a373e7958ca0b73ad893f5068135eaf,Clavariaceae,sp,,,Clavariaceae 
102a8a958a373e7958ca0b73ad893f5068135eaf,Clavariaceae,sp,,,Clavariaceae 
102a8a958a373e7958ca0b73ad893f5068135eaf,Clavariaceae,sp,,,Clavariaceae 
159c0f4ad768865bc18bdbc36d0a1145cc9475c3,Clavariaceae,sp,,,Clavariaceae 
25971c3e1bbab69d251ac12e4579cbe2d087804b,Clavariaceae,sp,2,,Clavariaceae 
84b72f38f042a27fafd064f0a04a039821beaf76,Clavariaceae,sp,2,,Clavariaceae 
8ea00f8d692be95583abeb8647bf4c6691ee2116,Clavariaceae,sp,2,,Clavariaceae 
93f3ede82312faf59a9dcf4913629fd5e5e0b8fc,Clavariaceae,sp,2,,Clavariaceae 
99bb7381b941ee8d13abe59ae184682061d1157b,Clavariaceae,sp,2,,Clavariaceae 
02795b8a4f011c5eab27335c0fd32adb83a0b18a,Clavariaceae,sp,3,,Clavariaceae 
21dd70974a50b014c8dc9ea4771d611ec91c432b,Clavariaceae,sp,3,,Clavariaceae 
3e000c7e90dfc698d10fe03a0e5d34d43b6f0c84,Clavariaceae,sp,3,,Clavariaceae 
836e5e94d423d8c8d0b511e6861b47a728ea5506,Clavariaceae,sp,3,,Clavariaceae 
b555d4b475425e701c8e27da4365212a42258c74,Clavariaceae,sp,3,,Clavariaceae 
b555d4b475425e701c8e27da4365212a42258c74,Clavariaceae,sp,3,,Clavariaceae 
56f0c4f5eca14fd7c3b0810a87fa89207084dec7,Clavariadelphus,sp,,,Clavariadelphus 
87ceb832342554deda94a7d6aad7867a8f58dc5d,Clavariadelphus,,,ligula,Clavariadelphus ligula
9361eff808073c157b99ae51cd62ba7684df3174,Clavariadelphus,,,ligula,Clavariadelphus ligula
acaa06a3b3e875b4525a227fcd41837bbb62cb78,Clavariadelphus,,,ligula,Clavariadelphus ligula
03c8f8f88213bce60970d2482771e8b26207f24d,Clitcybaceae,sp,,,Clitcybaceae 
2a7fe718aaeaf17f63a95def894f84671787e494,Clitcybaceae,sp,,,Clitcybaceae 
2a7fe718aaeaf17f63a95def894f84671787e494,Clitcybaceae,sp,,,Clitcybaceae 
2a7fe718aaeaf17f63a95def894f84671787e494,Clitcybaceae,sp,,,Clitcybaceae 
b1f38a841473494788ca578829183be33fb3715e,Clitcybaceae,sp,,,Clitcybaceae 
01affc4b53d155653f806408544ebc1a57e3f30d,Clitocybe,sp,,,Clitocybe 
13d5da1d10c782c52380f1107a6b54e26b70a47c,Clitocybe,sp,,,Clitocybe 
4c26810e81a8299ce1203ee2afdf3fbecc35fb5e,Clitocybe,sp,,,Clitocybe 
fa0126c81c793a5fd3ece65d8a4217aff1e2f2d1,Clitocybe,sp,,,Clitocybe 
0f84937dbb5731831d38c2c3742dc0ca3792fe57,Clitocybe,sp,1,,Clitocybe 
1c718799ca6e909c5686a388816c6612856aa4b8,Clitocybe,sp,1,,Clitocybe 
2610d7760db84ada37e492a8b19faa82160680b1,Clitocybe,sp,1,,Clitocybe 
64532a1a0fa1e7ba5da30932e543a4707c670fd9,Clitocybe,sp,1,,Clitocybe 
6bd33456f667fdfffd576556e4a02f8450913832,Clitocybe,sp,1,,Clitocybe 
923513846336fce2717f065ba4841e63ecd6efd4,Clitocybe,sp,1,,Clitocybe 
1f28a927ced55785a586ee898246b5b0dc352992,Clitocybe,sp,2,,Clitocybe 
2894e39b0f9d4894bd0e65d6dccdf88e26a7c65b,Clitocybe,sp,3,,Clitocybe 
336ce3d61be3d75fccbe6af791ecc71018aee732,Clitocybe,sp,4,,Clitocybe 
6610156f0892569a3ef0295d32bdc2354600f3b1,Clitocybe,sp,,,Clitocybe 
2860baf52fbabd06195d9c784625079cc03ceadc,Clitocybe,,,foetens,Clitocybe foetens
2860baf52fbabd06195d9c784625079cc03ceadc,Clitocybe,,,foetens,Clitocybe foetens
3a82de6774b2c975cac4bb5d197ed022aab38c70,Clitocybe,,,foetens,Clitocybe foetens
eb9710ab2a9bab69ac2b6dc3a221d6c7ad5d8c2a,Clitocybe,,,nebularis,Clitocybe nebularis
f14ff559d13e2dc615d302f9285f740f67944c06,Clitocybe,,,nebularis,Clitocybe nebularis
4fb1403fda0aab685c9f636325506bc73d4c004f,Clitocybe,,,odora,Clitocybe odora
e5362c1ead765761283733fd50b8ecbd483b9907,Clitocybe,,,odora,Clitocybe odora
44158320e150347af3f5c0211fd54cc474944be8,Clitopilus,sp,1,,Clitopilus 
5632d5d2600924b4794b70eb42b72e73dd48c0d1,Clitopilus,sp,1,,Clitopilus 
0e0891ee90bc23513116a4d9636fa1b0866b9466,Clitopilus,,,hobsonii,Clitopilus hobsonii
325ae8d26e9a7da7d4334533cafa3e749ea9ce45,Clitopilus,,,hobsonii,Clitopilus hobsonii
3548314f69530a56849281d4a9b9a07dc38ffa98,Clitopilus,,,hobsonii,Clitopilus hobsonii
3548314f69530a56849281d4a9b9a07dc38ffa98,Clitopilus,,,hobsonii,Clitopilus hobsonii
3f74bd2257da986ba0157798f235424d56075285,Clitopilus,,,hobsonii,Clitopilus hobsonii
7218e18533c960595d294719402f2eb23bdf20fc,Clitopilus,,,hobsonii,Clitopilus hobsonii
7218e18533c960595d294719402f2eb23bdf20fc,Clitopilus,,,hobsonii,Clitopilus hobsonii
aaca8d92c1b0068e05a2cef6782d9a9b6ab8b611,Clitopilus,,,hobsonii,Clitopilus hobsonii
190071490aa1a23457c212487108c33582ef65b6,Clitopilus,,,prunulus,Clitopilus prunulus
9417da00727f2ae3195a78dc1f770036eaa60afa,Clitopilus,,,prunulus,Clitopilus prunulus
a2f3a9c76c8f9457fb61a9a424496877f25700d7,Clitopilus,,,prunulus,Clitopilus prunulus
be92b6c7289f3115ffdee1e8523523e23f513369,Collybia,cf,,pannosa,Collybia pannosa
494bc19681d69682e6e529b85e2d93c87f2a85d7,Collybia,aff,,pannosa,Collybia pannosa
2c24eb5a6a98b998b30106ceb34291e1ac079a71,Collybia,cf,,phyllophila,Collybia phyllophila
46c2304d2d6fa70962be31d535412dceb04ee9b4,Collybia,cf,,phyllophila,Collybia phyllophila
6e11d3b543b9a9df0d1f1ac30c092d47553a23e9,Collybia,cf,,phyllophila,Collybia phyllophila
708bc4c6cbf735d86f3ccc3ed71451bf5a0a3e7c,Collybia,cf,,phyllophila,Collybia phyllophila
e55e9fdab167c7e149b0042cb90a0dc539bc418e,Collybia,cf,,phyllophila,Collybia phyllophila
