basisOfRecord,occurrenceID,eventID,chrono,plot,species,count,organismQuantityType,kingdom
HumanObservation,BogFungi_7553,BogFungi_Plot_262_093,093,262,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7554,BogFungi_Plot_244_093,093,244,Cortinarius semisanguineus/cruentiphyllus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7555,BogFungi_Plot_244_093,093,244,Gymnopus androsaceus,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_7556,BogFungi_Plot_244_093,093,244,Cortinarius aurantiobasis/cinnamomeus/davemallochii,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_7557,BogFungi_Plot_257_093,093,257,Cortinarius collinitus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7558,BogFungi_Plot_222_093,093,222,Arrhenia bigelowii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7559,BogFungi_Plot_222_093,093,222,Galerina tibiicystis,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_7560,BogFungi_Plot_188_093,093,188,Galerina allospora/sp/sp2,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_7561,BogFungi_Plot_255_093,093,255,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7562,BogFungi_Plot_255_093,093,255,Cortinarius semisanguineus/cruentiphyllus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7563,BogFungi_Plot_256_093,093,256,Cortinarius aurantiobasis/cinnamomeus/davemallochii,6,number of fruitbodies,Fungi
HumanObservation,BogFungi_7564,BogFungi_Plot_256_093,093,256,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7565,BogFungi_Plot_265_093,093,265,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7566,BogFungi_Plot_252_093,093,252,Bogbodia uda,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7567,BogFungi_Plot_200_093,093,200,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7568,BogFungi_Plot_245_093,093,245,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7569,BogFungi_Plot_233_093,093,233,Bogbodia uda,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_7570,BogFungi_Plot_243_093,093,243,Cortinarius aurantiobasis/cinnamomeus/davemallochii,7,number of fruitbodies,Fungi
HumanObservation,BogFungi_7571,BogFungi_Plot_243_093,093,243,Cortinarius semisanguineus/cruentiphyllus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7572,BogFungi_Plot_243_093,093,243,Gymnopus androsaceus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7573,BogFungi_Plot_246_093,093,246,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7574,BogFungi_Plot_084_094,094,084,Galerina sphagnicola,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7575,BogFungi_Plot_085_094,094,085,Galerina sphagnicola,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7576,BogFungi_Plot_088_094,094,088,Galerina tibiicystis,7,number of fruitbodies,Fungi
HumanObservation,BogFungi_7577,BogFungi_Plot_091_094,094,091,Hypholoma elongatum,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7578,BogFungi_Plot_092_094,094,092,Bogbodia uda,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7579,BogFungi_Plot_095_094,094,095,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7580,BogFungi_Plot_094_094,094,094,Hebeloma incarnatulum,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_7581,BogFungi_Plot_094_094,094,094,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7582,BogFungi_Plot_096_094,094,096,Galerina tibiicystis,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_7583,BogFungi_Plot_096_094,094,096,Hypholoma elongatum,10,number of fruitbodies,Fungi
HumanObservation,BogFungi_7584,BogFungi_Plot_097_094,094,097,Galerina tibiicystis,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7585,BogFungi_Plot_097_094,094,097,Hypholoma elongatum,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_7586,BogFungi_Plot_099_094,094,099,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7587,BogFungi_Plot_099_094,094,099,Gymnopus androsaceus,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_7588,BogFungi_Plot_099_094,094,099,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7589,BogFungi_Plot_104_094,094,104,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7590,BogFungi_Plot_105_094,094,105,Arrhenia bigelowii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7591,BogFungi_Plot_105_094,094,105,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7592,BogFungi_Plot_106_094,094,106,Arrhenia bigelowii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7593,BogFungi_Plot_107_094,094,107,Galerina sphagnicola,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7594,BogFungi_Plot_109_094,094,109,Cortinarius armeniacus/kauffmanianus,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_7595,BogFungi_Plot_109_094,094,109,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7596,BogFungi_Plot_110_094,094,110,Galerina sphagnicola,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7597,BogFungi_Plot_111_094,094,111,Bogbodia uda,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7598,BogFungi_Plot_112_094,094,112,Cortinarius armeniacus/kauffmanianus,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_7599,BogFungi_Plot_112_094,094,112,Gymnopus androsaceus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7600,BogFungi_Plot_112_094,094,112,Bogbodia uda,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7601,BogFungi_Plot_113_094,094,113,Cortinarius,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7602,BogFungi_Plot_113_094,094,113,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7603,BogFungi_Plot_113_094,094,113,Cortinarius armeniacus/kauffmanianus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7604,BogFungi_Plot_114_094,094,114,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7605,BogFungi_Plot_114_094,094,114,Galerina calyptrata s.l.,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_7606,BogFungi_Plot_114_094,094,114,Gymnopus androsaceus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7607,BogFungi_Plot_114_094,094,114,Cortinarius glandicolor/coleoptera,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7608,BogFungi_Plot_114_094,094,114,Lichenomphalia umbellifera,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7609,BogFungi_Plot_115_094,094,115,Arrhenia bigelowii,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7610,BogFungi_Plot_119_094,094,119,Galerina sphagnicola,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7611,BogFungi_Plot_120_094,094,120,Galerina tibiicystis,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7612,BogFungi_Plot_121_094,094,121,Galerina tibiicystis,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_7613,BogFungi_Plot_126_094,094,126,Bogbodia uda,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7614,BogFungi_Plot_128_094,094,128,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7615,BogFungi_Plot_128_094,094,128,Cortinarius aurantiobasis/cinnamomeus/davemallochii,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_7616,BogFungi_Plot_128_094,094,128,Russula,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7617,BogFungi_Plot_130_094,094,130,Cortinarius aurantiobasis/cinnamomeus/davemallochii,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7618,BogFungi_Plot_130_094,094,130,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7619,BogFungi_Plot_130_094,094,130,Gymnopus androsaceus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7620,BogFungi_Plot_131_094,094,131,Cortinarius aurantiobasis/cinnamomeus/davemallochii,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_7621,BogFungi_Plot_131_094,094,131,Cortinarius armeniacus/kauffmanianus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7622,BogFungi_Plot_132_094,094,132,Cortinarius aurantiobasis/cinnamomeus/davemallochii,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_7623,BogFungi_Plot_132_094,094,132,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7624,BogFungi_Plot_132_094,094,132,Cortinarius tenuifulvescens,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7625,BogFungi_Plot_132_094,094,132,Cortinarius lindstroemii,10,number of fruitbodies,Fungi
HumanObservation,BogFungi_7626,BogFungi_Plot_132_094,094,132,Bogbodia uda,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7627,BogFungi_Plot_133_094,094,133,Cortinarius semisanguineus/cruentiphyllus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7628,BogFungi_Plot_134_094,094,134,Hebeloma incarnatulum,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7629,BogFungi_Plot_134_094,094,134,Galerina allospora/sp/sp2,6,number of fruitbodies,Fungi
HumanObservation,BogFungi_7630,BogFungi_Plot_134_094,094,134,Cortinarius aurantiobasis/cinnamomeus/davemallochii,8,number of fruitbodies,Fungi
HumanObservation,BogFungi_7631,BogFungi_Plot_134_094,094,134,Cortinarius semisanguineus/cruentiphyllus,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_7632,BogFungi_Plot_135_094,094,135,Mycena megaspora,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7633,BogFungi_Plot_135_094,094,135,Cortinarius aurantiobasis/cinnamomeus/davemallochii,9,number of fruitbodies,Fungi
HumanObservation,BogFungi_7634,BogFungi_Plot_135_094,094,135,Hebeloma incarnatulum,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_7635,BogFungi_Plot_135_094,094,135,Galerina allospora/sp/sp2,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_7636,BogFungi_Plot_135_094,094,135,Galerina tibiicystis,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7637,BogFungi_Plot_136_094,094,136,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7638,BogFungi_Plot_136_094,094,136,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7639,BogFungi_Plot_136_094,094,136,Galerina calyptrata s.l.,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7640,BogFungi_Plot_137_094,094,137,Galerina allospora/sp/sp2,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_7641,BogFungi_Plot_137_094,094,137,Cortinarius pinophilus/comarostaphylii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7642,BogFungi_Plot_137_094,094,137,Cortinarius sphagnoravus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7643,BogFungi_Plot_137_094,094,137,Cortinarius semisanguineus/cruentiphyllus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7644,BogFungi_Plot_137_094,094,137,Cortinarius tenuifulvescens,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7645,BogFungi_Plot_137_094,094,137,Cortinarius collinitus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7646,BogFungi_Plot_137_094,094,137,Galerina allospora/sp/sp2,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_7647,BogFungi_Plot_138_094,094,138,Russula,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7648,BogFungi_Plot_138_094,094,138,Hebeloma incarnatulum,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7649,BogFungi_Plot_138_094,094,138,Lactarius rufus,12,number of fruitbodies,Fungi
HumanObservation,BogFungi_7650,BogFungi_Plot_138_094,094,138,Cortinarius collinitus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7651,BogFungi_Plot_138_094,094,138,Cortinarius aurantiobasis/cinnamomeus/davemallochii,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_7652,BogFungi_Plot_138_094,094,138,Cortinarius semisanguineus/cruentiphyllus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7653,BogFungi_Plot_138_094,094,138,Gymnopus sp,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7654,BogFungi_Plot_138_094,094,138,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7655,BogFungi_Plot_138_094,094,138,Gymnopus androsaceus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7656,BogFungi_Plot_138_094,094,138,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7657,BogFungi_Plot_139_094,094,139,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7658,BogFungi_Plot_139_094,094,139,Cortinarius aurantiobasis/cinnamomeus/davemallochii,7,number of fruitbodies,Fungi
HumanObservation,BogFungi_7659,BogFungi_Plot_139_094,094,139,Cortinarius glandicolor/coleoptera,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7660,BogFungi_Plot_139_094,094,139,Cortinarius semisanguineus/cruentiphyllus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7661,BogFungi_Plot_139_094,094,139,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7662,BogFungi_Plot_139_094,094,139,Cortinarius lindstroemii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7663,BogFungi_Plot_139_094,094,139,Lactarius rufus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7664,BogFungi_Plot_139_094,094,139,Hebeloma incarnatulum,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7665,BogFungi_Plot_140_094,094,140,Gymnopus androsaceus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7666,BogFungi_Plot_140_094,094,140,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7667,BogFungi_Plot_140_094,094,140,Cortinarius aurantiobasis/cinnamomeus/davemallochii,7,number of fruitbodies,Fungi
HumanObservation,BogFungi_7668,BogFungi_Plot_140_094,094,140,Cortinarius glandicolor/coleoptera,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7669,BogFungi_Plot_140_094,094,140,Cortinarius collinitus,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_7670,BogFungi_Plot_140_094,094,140,Lactarius rufus,13,number of fruitbodies,Fungi
HumanObservation,BogFungi_7671,BogFungi_Plot_140_094,094,140,Mycena megaspora,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7672,BogFungi_Plot_140_094,094,140,Galerina calyptrata s.l.,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7673,BogFungi_Plot_140_094,094,140,Cortinarius armeniacus/kauffmanianus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7674,BogFungi_Plot_140_094,094,140,Hebeloma incarnatulum,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7675,BogFungi_Plot_140_094,094,140,Cortinarius semisanguineus/cruentiphyllus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7676,BogFungi_Plot_141_094,094,141,Cortinarius aurantiobasis/cinnamomeus/davemallochii,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_7677,BogFungi_Plot_141_094,094,141,Gymnopus androsaceus,6,number of fruitbodies,Fungi
HumanObservation,BogFungi_7678,BogFungi_Plot_141_094,094,141,Cortinarius armeniacus/kauffmanianus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7679,BogFungi_Plot_141_094,094,141,Cortinarius semisanguineus/cruentiphyllus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7680,BogFungi_Plot_141_094,094,141,Hebeloma incarnatulum,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7681,BogFungi_Plot_142_094,094,142,Cortinarius aurantiobasis/cinnamomeus/davemallochii,8,number of fruitbodies,Fungi
HumanObservation,BogFungi_7682,BogFungi_Plot_142_094,094,142,Gymnopus androsaceus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7683,BogFungi_Plot_142_094,094,142,Cortinarius sphagnoravus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7684,BogFungi_Plot_142_094,094,142,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7685,BogFungi_Plot_143_094,094,143,Gymnopus androsaceus,6,number of fruitbodies,Fungi
HumanObservation,BogFungi_7686,BogFungi_Plot_143_094,094,143,Cortinarius glandicolor/coleoptera,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7687,BogFungi_Plot_143_094,094,143,Cortinarius scaurus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7688,BogFungi_Plot_143_094,094,143,Collybia cirrhata,5,number of fruitbodies,Fungi
HumanObservation,BogFungi_7689,BogFungi_Plot_144_094,094,144,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7690,BogFungi_Plot_144_094,094,144,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7691,BogFungi_Plot_145_094,094,145,Cortinarius semisanguineus/cruentiphyllus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7692,BogFungi_Plot_145_094,094,145,Galerina allospora/sp/sp2,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7693,BogFungi_Plot_145_094,094,145,Cortinarius aurantiobasis/cinnamomeus/davemallochii,6,number of fruitbodies,Fungi
HumanObservation,BogFungi_7694,BogFungi_Plot_146_094,094,146,Cortinarius sphagnoravus,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_7695,BogFungi_Plot_146_094,094,146,Cortinarius armeniacus/kauffmanianus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7696,BogFungi_Plot_146_094,094,146,Gymnopus androsaceus,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_7697,BogFungi_Plot_146_094,094,146,Cortinarius aurantiobasis/cinnamomeus/davemallochii,3,number of fruitbodies,Fungi
HumanObservation,BogFungi_7698,BogFungi_Plot_147_094,094,147,Cortinarius armeniacus/kauffmanianus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7699,BogFungi_Plot_147_094,094,147,Cortinarius aurantiobasis/cinnamomeus/davemallochii,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7700,BogFungi_Plot_147_094,094,147,Gymnopus androsaceus,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7701,BogFungi_Plot_148_094,094,148,Cortinarius aurantiobasis/cinnamomeus/davemallochii,2,number of fruitbodies,Fungi
HumanObservation,BogFungi_7702,BogFungi_Plot_149_094,094,149,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7703,BogFungi_Plot_149_094,094,149,Cortinarius glandicolor/coleoptera,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7704,BogFungi_Plot_149_094,094,149,Cortinarius aurantiobasis/cinnamomeus/davemallochii,11,number of fruitbodies,Fungi
HumanObservation,BogFungi_7705,BogFungi_Plot_150_094,094,150,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7706,BogFungi_Plot_150_094,094,150,Cortinarius aurantiobasis/cinnamomeus/davemallochii,4,number of fruitbodies,Fungi
HumanObservation,BogFungi_7707,BogFungi_Plot_172_094,094,172,Hebeloma incarnatulum,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7708,BogFungi_Plot_171_094,094,171,Cortinarius semisanguineus/cruentiphyllus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7709,BogFungi_Plot_171_094,094,171,Cortinarius armeniacus/kauffmanianus,1,number of fruitbodies,Fungi
HumanObservation,BogFungi_7710,BogFungi_Plot_171_094,094,171,Cortinarius quarciticus s.l.,2,number of fruitbodies,Fungi
